key,town_area,A31a_205,a,river
台東区|根岸5丁目,106692.00414514611,2,87186.17650071392,荒川
台東区|根岸5丁目,106692.00414514611,2,25.92382848277805,荒川
台東区|根岸5丁目,106692.00414514611,3,19244.471124833286,荒川
台東区|根岸5丁目,106692.00414514611,3,52.480060339375115,荒川
台東区|根岸5丁目,106692.00414514611,3,77.99269257330126,荒川
台東区|根岸5丁目,106692.00414514611,3,104.95993820348751,荒川
台東区|入谷1丁目,88473.76786001939,2,250.3691738145525,荒川
台東区|入谷1丁目,88473.76786001939,2,469.45235115769725,荒川
台東区|入谷1丁目,88473.76786001939,3,87753.94633504211,荒川
台東区|入谷2丁目,85491.06123303305,3,85491.06123303309,荒川
台東区|竜泉1丁目,85505.8599619971,2,418.40636758284415,荒川
台東区|竜泉1丁目,85505.8599619971,3,85087.45359441427,荒川
台東区|竜泉2丁目,76353.02045975643,2,5466.431013919351,荒川
台東区|竜泉2丁目,76353.02045975643,3,70886.58944583699,荒川
台東区|竜泉3丁目,108578.45929980886,2,237.92420303923865,荒川
台東区|竜泉3丁目,108578.45929980886,2,25.51258120554807,荒川
台東区|竜泉3丁目,108578.45929980886,2,3121.0979051358368,荒川
台東区|竜泉3丁目,108578.45929980886,3,105193.92461042825,荒川
台東区|松が谷1丁目,64520.69997615241,2,1225.9368883599109,荒川
台東区|松が谷1丁目,64520.69997615241,2,1490.0773045830135,荒川
台東区|松が谷1丁目,64520.69997615241,2,1201.0554242358583,荒川
台東区|松が谷1丁目,64520.69997615241,2,470.1270031537066,荒川
台東区|松が谷1丁目,64520.69997615241,2,188.46727701027578,荒川
台東区|松が谷1丁目,64520.69997615241,2,966.3891720031195,荒川
台東区|松が谷1丁目,64520.69997615241,3,58978.64690680657,荒川
台東区|松が谷2丁目,82036.2997175345,2,287.5535971599262,荒川
台東区|松が谷2丁目,82036.2997175345,3,81748.7461203746,荒川
台東区|松が谷3丁目,82806.88997491018,2,1410.7123570874248,荒川
台東区|松が谷3丁目,82806.88997491018,2,2089.1240972692613,荒川
台東区|松が谷3丁目,82806.88997491018,3,79227.79454864058,荒川
台東区|松が谷3丁目,82806.88997491018,3,26.56022974305317,荒川
台東区|松が谷3丁目,82806.88997491018,3,52.69874216986023,荒川
台東区|松が谷4丁目,57723.40854965793,3,57723.40854965791,荒川
台東区|西浅草1丁目,72269.14731231391,2,39265.873152335094,荒川
台東区|西浅草1丁目,72269.14731231391,2,6092.082681320022,荒川
台東区|西浅草1丁目,72269.14731231391,2,252.91766678285612,荒川
台東区|西浅草1丁目,72269.14731231391,2,26.562028813132976,荒川
台東区|西浅草1丁目,72269.14731231391,3,25900.79240615502,荒川
台東区|西浅草1丁目,72269.14731231391,3,25.517330894380777,荒川
