key,town_area,A31a_205,a,river
葛飾区|東金町2丁目,188750.27469114715,2,188750.27469114712,荒川
葛飾区|東金町3丁目,162984.53708233222,1,10570.756962234158,荒川
葛飾区|東金町3丁目,162984.53708233222,1,547.4973197713591,荒川
葛飾区|東金町3丁目,162984.53708233222,1,77.52620070869995,荒川
葛飾区|東金町3丁目,162984.53708233222,1,51.61889864841531,荒川
葛飾区|東金町3丁目,162984.53708233222,1,208.3522954916712,荒川
葛飾区|東金町3丁目,162984.53708233222,1,1515.091398999993,荒川
葛飾区|東金町3丁目,162984.53708233222,1,418.7901211319687,荒川
葛飾区|東金町3丁目,162984.53708233222,1,366.7506094094388,荒川
葛飾区|東金町3丁目,162984.53708233222,1,390.98559801909937,荒川
葛飾区|東金町3丁目,162984.53708233222,1,416.4993249422539,荒川
葛飾区|東金町3丁目,162984.53708233222,1,1045.1049858639278,荒川
葛飾区|東金町3丁目,162984.53708233222,1,417.1184903181994,荒川
葛飾区|東金町3丁目,162984.53708233222,1,443.86213223988193,荒川
葛飾区|東金町3丁目,162984.53708233222,1,315.1380285834163,荒川
葛飾区|東金町3丁目,162984.53708233222,1,1461.572817104694,荒川
葛飾区|東金町3丁目,162984.53708233222,1,10354.10587573372,荒川
葛飾区|東金町3丁目,162984.53708233222,2,125500.80941348635,荒川
葛飾区|東金町3丁目,162984.53708233222,2,26.120266727012297,荒川
葛飾区|東金町3丁目,162984.53708233222,2,131.2339215966163,荒川
葛飾区|東金町3丁目,162984.53708233222,2,545.8401943901491,荒川
葛飾区|東金町3丁目,162984.53708233222,2,25.498564888547698,荒川
葛飾区|東金町3丁目,162984.53708233222,2,51.619698298315384,荒川
葛飾区|東金町3丁目,162984.53708233222,2,26.120938782418744,荒川
葛飾区|東金町3丁目,162984.53708233222,2,47.14400075144626,荒川
葛飾区|東金町3丁目,162984.53708233222,2,6.326703226944341,荒川
葛飾区|東金町4丁目,202420.13194508658,1,43065.57952913814,荒川
葛飾区|東金町4丁目,202420.13194508658,1,1775.800403979523,荒川
葛飾区|東金町4丁目,202420.13194508658,1,1306.2521164980158,荒川
葛飾区|東金町4丁目,202420.13194508658,1,2136.8955968557543,荒川
葛飾区|東金町4丁目,202420.13194508658,1,77.9460268175045,荒川
葛飾区|東金町4丁目,202420.13194508658,1,26.54073360020449,荒川
葛飾区|東金町4丁目,202420.13194508658,1,392.4352306790181,荒川
葛飾区|東金町4丁目,202420.13194508658,1,26.54091183103689,荒川
葛飾区|東金町4丁目,202420.13194508658,1,443.85217496500525,荒川
葛飾区|東金町4丁目,202420.13194508658,1,363.39570480300375,荒川
葛飾区|東金町4丁目,202420.13194508658,1,912.5800366004086,荒川
葛飾区|東金町4丁目,202420.13194508658,1,26.11987211223736,荒川
葛飾区|東金町4丁目,202420.13194508658,1,731.1959505287872,荒川
葛飾区|東金町4丁目,202420.13194508658,2,134700.67257027698,荒川
葛飾区|東金町4丁目,202420.13194508658,2,26.119097975881246,荒川
葛飾区|東金町4丁目,202420.13194508658,2,104.69893461843449,荒川
葛飾区|東金町4丁目,202420.13194508658,2,52.44936760212283,荒川
葛飾区|東金町4丁目,202420.13194508658,2,77.73681017348767,荒川
葛飾区|東金町4丁目,202420.13194508658,2,26.119621929001713,荒川
葛飾区|東金町4丁目,202420.13194508658,2,25.497944854568797,荒川
葛飾区|東金町4丁目,202420.13194508658,2,78.7802578494414,荒川
葛飾区|東金町5丁目,330706.5822663147,1,78.15349636383345,荒川
葛飾区|東金町5丁目,330706.5822663147,1,26.11805103524062,荒川
葛飾区|東金町5丁目,330706.5822663147,1,3837.9633576295955,荒川
葛飾区|東金町5丁目,330706.5822663147,1,495.85528423801804,荒川
葛飾区|東金町5丁目,330706.5822663147,1,128.5149318429875,荒川
葛飾区|東金町5丁目,330706.5822663147,1,781.9324479131237,荒川
葛飾区|東金町5丁目,330706.5822663147,1,392.8468064837078,荒川
葛飾区|東金町5丁目,330706.5822663147,1,550.4027944619742,荒川
葛飾区|東金町5丁目,330706.5822663147,1,549.1471578984364,荒川
葛飾区|東金町5丁目,330706.5822663147,1,653.0001568569094,荒川
葛飾区|東金町5丁目,330706.5822663147,1,339.9814066259303,荒川
葛飾区|東金町5丁目,330706.5822663147,1,1564.5023596817273,荒川
葛飾区|東金町5丁目,330706.5822663147,1,13859.259359906628,荒川
葛飾区|東金町5丁目,330706.5822663147,1,7891.41227092264,荒川
葛飾区|東金町5丁目,330706.5822663147,1,9789.124517031345,荒川
葛飾区|東金町5丁目,330706.5822663147,1,233.1932552700385,荒川
葛飾区|東金町5丁目,330706.5822663147,1,6225.593205319721,荒川
葛飾区|東金町5丁目,330706.5822663147,1,2248.14294532876,荒川
葛飾区|東金町5丁目,330706.5822663147,1,288.5689702410961,荒川
葛飾区|東金町5丁目,330706.5822663147,1,51.613481054912725,荒川
葛飾区|東金町5丁目,330706.5822663147,1,3293.151162833038,荒川
葛飾区|東金町5丁目,330706.5822663147,1,0.4212540561986722,荒川
葛飾区|東金町5丁目,330706.5822663147,1,286.4839480126488,荒川
葛飾区|東金町5丁目,330706.5822663147,1,26.11784914940661,荒川
葛飾区|東金町5丁目,330706.5822663147,1,1229.079805100855,荒川
葛飾区|東金町5丁目,330706.5822663147,1,181.5821415440474,荒川
葛飾区|東金町5丁目,330706.5822663147,1,1.011497523149169,荒川
葛飾区|東金町5丁目,330706.5822663147,1,104.06055017437691,荒川
葛飾区|東金町5丁目,330706.5822663147,1,1617.1232995287235,荒川
葛飾区|東金町5丁目,330706.5822663147,1,1803.9343842882952,荒川
葛飾区|東金町5丁目,330706.5822663147,1,365.2616648585751,荒川
葛飾区|東金町5丁目,330706.5822663147,1,4391.050500418841,荒川
葛飾区|東金町5丁目,330706.5822663147,2,193162.6314617436,荒川
葛飾区|東金町5丁目,330706.5822663147,2,156.92582248710843,荒川
葛飾区|東金町5丁目,330706.5822663147,2,26.117895270324937,荒川
葛飾区|東金町5丁目,330706.5822663147,2,26.117936729177455,荒川
葛飾区|東金町5丁目,330706.5822663147,2,25.90711251516559,荒川
葛飾区|東金町5丁目,330706.5822663147,2,26.11776638678891,荒川
葛飾区|東金町5丁目,330706.5822663147,2,26.539047880169733,荒川
葛飾区|東金町5丁目,330706.5822663147,2,25.49596720871768,荒川
葛飾区|東金町5丁目,330706.5822663147,2,25.495967870199514,荒川
葛飾区|東金町5丁目,330706.5822663147,2,415.62042836140114,荒川
葛飾区|東金町5丁目,330706.5822663147,2,25.90739211059104,荒川
葛飾区|東金町5丁目,330706.5822663147,2,26.11812932644156,荒川
葛飾区|東金町5丁目,330706.5822663147,2,26.539626398656537,荒川
葛飾区|東金町6丁目,206925.71316181237,1,5831.174621215244,荒川
葛飾区|東金町6丁目,206925.71316181237,1,52.44944407853208,荒川
葛飾区|東金町6丁目,206925.71316181237,1,17014.392764421165,荒川
葛飾区|東金町6丁目,206925.71316181237,1,941.2095238042392,荒川
葛飾区|東金町6丁目,206925.71316181237,1,1121.3315255615482,荒川
葛飾区|東金町6丁目,206925.71316181237,1,25.497819050400395,荒川
葛飾区|東金町6丁目,206925.71316181237,1,551.0637998893044,荒川
葛飾区|東金町6丁目,206925.71316181237,1,210.01170059917754,荒川
葛飾区|東金町6丁目,206925.71316181237,1,653.0348559707107,荒川
