key,town_area,A31a_205,a,river
板橋区|蓮根2丁目,274027.41395095934,2,261.1911617889216,荒川
板橋区|蓮根2丁目,274027.41395095934,3,99626.51421030312,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.120540570833338,荒川
板橋区|蓮根2丁目,274027.41395095934,3,2350.6769993751113,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.11434492086976,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.120626740949792,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.120665943075437,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.114629082362065,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.12091555477422,荒川
板橋区|蓮根2丁目,274027.41395095934,3,208.94735390888442,荒川
板橋区|蓮根2丁目,274027.41395095934,3,52.22892971363832,荒川
板橋区|蓮根2丁目,274027.41395095934,3,130.59138095000802,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.114710772981525,荒川
板橋区|蓮根2丁目,274027.41395095934,3,52.22900875583795,荒川
板橋区|蓮根2丁目,274027.41395095934,3,52.241597456611075,荒川
板橋区|蓮根2丁目,274027.41395095934,3,496.2486745766072,荒川
板橋区|蓮根2丁目,274027.41395095934,3,104.47169542947925,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.120384538203048,荒川
板橋区|蓮根2丁目,274027.41395095934,3,339.55069676054967,荒川
板橋区|蓮根2丁目,274027.41395095934,3,78.34881796426242,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.114179338761492,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.11390576282389,荒川
板橋区|蓮根2丁目,274027.41395095934,3,2794.6698562980446,荒川
板橋区|蓮根2丁目,274027.41395095934,3,26.114472654918288,荒川
板橋区|蓮根2丁目,274027.41395095934,4,166408.6538850685,荒川
板橋区|蓮根2丁目,274027.41395095934,4,261.1700097829988,荒川
板橋区|蓮根2丁目,274027.41395095934,4,26.120957461399783,荒川
板橋区|蓮根2丁目,274027.41395095934,4,26.114547753256907,荒川
板橋区|蓮根2丁目,274027.41395095934,4,26.120841286709,荒川
板橋区|蓮根2丁目,274027.41395095934,4,156.71399745094368,荒川
板橋区|蓮根2丁目,274027.41395095934,4,182.84121559121766,荒川
板橋区|蓮根2丁目,274027.41395095934,4,26.121250551926416,荒川
板橋区|蓮根2丁目,274027.41395095934,4,26.11511343620663,荒川
板橋区|蓮根2丁目,274027.41395095934,4,52.242373414555665,荒川
板橋区|蓮根3丁目,337195.03382633615,3,844.0902286747237,荒川
板橋区|蓮根3丁目,337195.03382633615,3,77.16580189529216,荒川
板橋区|蓮根3丁目,337195.03382633615,3,3443.8708459779295,荒川
板橋区|蓮根3丁目,337195.03382633615,3,52.22302675252879,荒川
板橋区|蓮根3丁目,337195.03382633615,3,0.620557109680403,荒川
板橋区|蓮根3丁目,337195.03382633615,3,104.46190247398769,荒川
板橋区|蓮根3丁目,337195.03382633615,3,783.4849575660897,荒川
板橋区|蓮根3丁目,337195.03382633615,3,443.9988266556627,荒川
板橋区|蓮根3丁目,337195.03382633615,3,287.29479570633964,荒川
板橋区|蓮根3丁目,337195.03382633615,4,330792.18222563324,荒川
板橋区|蓮根3丁目,337195.03382633615,5,365.6412830122233,荒川
板橋区|相生町,165485.21146355552,1,2298.4147025499324,荒川
板橋区|相生町,165485.21146355552,1,0.08467149084709952,荒川
板橋区|相生町,165485.21146355552,1,437.2032367978095,荒川
板橋区|相生町,165485.21146355552,2,54688.21933940176,荒川
