key,town_area,A31a_205,a,river
江東区|海辺,86822.42325964116,2,46281.807131815614,荒川
江東区|海辺,86822.42325964116,2,339.75793092251814,荒川
江東区|海辺,86822.42325964116,2,575.1296226239323,荒川
江東区|海辺,86822.42325964116,3,52.51075559956387,荒川
江東区|海辺,86822.42325964116,3,25.93843660711445,荒川
江東区|海辺,86822.42325964116,3,37949.74348250954,荒川
江東区|海辺,86822.42325964116,3,286.8318678024597,荒川
江東区|海辺,86822.42325964116,3,1205.6835226231394,荒川
江東区|海辺,86822.42325964116,3,25.938802017509524,荒川
江東区|海辺,86822.42325964116,3,79.08149894176988,荒川
江東区|扇橋1丁目,95950.37145620142,1,180.7447941643655,荒川
江東区|扇橋1丁目,95950.37145620142,1,2072.111171133869,荒川
江東区|扇橋1丁目,95950.37145620142,1,518.2383349056048,荒川
江東区|扇橋1丁目,95950.37145620142,2,84268.24759749428,荒川
江東区|扇橋1丁目,95950.37145620142,2,26.570939148588014,荒川
江東区|扇橋1丁目,95950.37145620142,2,25.355478000537566,荒川
江東区|扇橋1丁目,95950.37145620142,2,131.58623299570175,荒川
江東区|扇橋1丁目,95950.37145620142,2,105.43760123207015,荒川
江東区|扇橋1丁目,95950.37145620142,2,51.46382295962102,荒川
江東区|扇橋1丁目,95950.37145620142,3,52.71885454116211,荒川
江東区|扇橋1丁目,95950.37145620142,3,182.42132821775414,荒川
江東区|扇橋1丁目,95950.37145620142,3,7952.427700699321,荒川
江東区|扇橋2丁目,77115.18681318709,1,4.334826996735055,荒川
江東区|扇橋2丁目,77115.18681318709,2,59119.71068779845,荒川
江東区|扇橋2丁目,77115.18681318709,2,52.30729180428523,荒川
江東区|扇橋2丁目,77115.18681318709,2,367.9891523925919,荒川
江東区|扇橋2丁目,77115.18681318709,3,26.148657840167676,荒川
江東区|扇橋2丁目,77115.18681318709,3,118.04416802539544,荒川
江東区|扇橋2丁目,77115.18681318709,3,26.14841987454878,荒川
江東区|扇橋2丁目,77115.18681318709,3,25.93755893321339,荒川
江東区|扇橋2丁目,77115.18681318709,3,17374.56602066876,荒川
江東区|扇橋3丁目,93168.5526675328,1,548.5338672846178,荒川
江東区|扇橋3丁目,93168.5526675328,2,85948.4127989536,荒川
江東区|扇橋3丁目,93168.5526675328,2,0.8343902109560296,荒川
江東区|扇橋3丁目,93168.5526675328,3,26.570130389584293,荒川
江東区|扇橋3丁目,93168.5526675328,3,16.05600651271429,荒川
江東区|扇橋3丁目,93168.5526675328,3,98.89150408496639,荒川
江東区|扇橋3丁目,93168.5526675328,3,79.08069560929415,荒川
江東区|扇橋3丁目,93168.5526675328,3,696.6633604192366,荒川
江東区|扇橋3丁目,93168.5526675328,3,26.148590125872907,荒川
江東区|扇橋3丁目,93168.5526675328,3,25.52581193188873,荒川
江東区|扇橋3丁目,93168.5526675328,3,5701.835512009926,荒川
江東区|猿江1丁目,114759.09947532848,1,4025.3787317693036,荒川
江東区|猿江1丁目,114759.09947532848,1,360.4489363376556,荒川
江東区|猿江1丁目,114759.09947532848,1,4747.940514355818,荒川
江東区|猿江1丁目,114759.09947532848,2,102527.73037639164,荒川
江東区|猿江1丁目,114759.09947532848,2,51.67432567961522,荒川
江東区|猿江1丁目,114759.09947532848,2,51.46345935421757,荒川
江東区|猿江1丁目,114759.09947532848,2,105.43744085412187,荒川
江東区|猿江1丁目,114759.09947532848,2,1.2148883079756179,荒川
江東区|猿江2丁目,179462.4142888911,1,7947.284971095949,荒川
江東区|猿江2丁目,179462.4142888911,1,84.93632213327733,荒川
江東区|猿江2丁目,179462.4142888911,1,109.1636098778099,荒川
江東区|猿江2丁目,179462.4142888911,2,169217.15524700456,荒川
江東区|猿江2丁目,179462.4142888911,2,51.87492365508984,荒川
江東区|猿江2丁目,179462.4142888911,2,25.937564783888668,荒川
江東区|猿江2丁目,179462.4142888911,2,25.525654851247282,荒川
江東区|猿江2丁目,179462.4142888911,2,26.56999112349908,荒川
江東区|猿江2丁目,179462.4142888911,2,26.148245177580687,荒川
江東区|猿江2丁目,179462.4142888911,3,77.8200922178849,荒川
