key,town_area,A31a_205,a,river
江戸川区|南葛西1丁目,155770.76259114585,1,8983.345064675232,荒川
江戸川区|南葛西1丁目,155770.76259114585,1,184.16317887101667,荒川
江戸川区|南葛西1丁目,155770.76259114585,1,1931.6658159000517,荒川
江戸川区|南葛西1丁目,155770.76259114585,2,143261.45331543588,荒川
江戸川区|南葛西1丁目,155770.76259114585,2,233.98004165062218,荒川
江戸川区|南葛西1丁目,155770.76259114585,2,51.48333930287796,荒川
江戸川区|南葛西1丁目,155770.76259114585,2,26.58047430704817,荒川
江戸川区|南葛西1丁目,155770.76259114585,3,26.15821077585973,荒川
江戸川区|南葛西1丁目,155770.76259114585,3,26.158040043180605,荒川
江戸川区|南葛西1丁目,155770.76259114585,3,132.05674006177236,荒川
江戸川区|南葛西1丁目,155770.76259114585,3,77.01802976170961,荒川
江戸川区|南葛西1丁目,155770.76259114585,3,181.6523484834664,荒川
江戸川区|南葛西2丁目,176876.7099214338,2,176772.06792095842,荒川
江戸川区|南葛西2丁目,176876.7099214338,3,104.64200047543733,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,125.86129093110495,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,38.375008607716154,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,2411.5875374006655,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,366.457683514252,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,45.33367800686344,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,836.510104091286,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,34.33014424512251,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,4.2213540887024745,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,4163.776666916434,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,2223.9063097706885,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,470.8966984457701,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,604.4259427675947,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,286.51881300161307,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,6058.5414843170065,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,496.6505585263054,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,6003.675955604625,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,655.9222075397408,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,1832.3598654639627,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,838.2233071111001,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,26.581809427215813,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,331.71085537912165,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,366.68365150399893,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,470.7013566876832,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,575.3523275643469,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,834.8774675829391,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,56.41684064301026,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,37.15966364710893,荒川
江戸川区|南葛西3丁目,283793.91058220674,1,1.0060228620571017,荒川
江戸川区|南葛西3丁目,283793.91058220674,2,231115.03717873973,荒川
江戸川区|南葛西3丁目,283793.91058220674,2,460.96966470319575,荒川
江戸川区|南葛西3丁目,283793.91058220674,2,52.529801003699575,荒川
江戸川区|南葛西3丁目,283793.91058220674,2,26.159442449104116,荒川
江戸川区|南葛西3丁目,283793.91058220674,2,26.15985770503242,荒川
江戸川区|南葛西3丁目,283793.91058220674,2,26.581945528103418,荒川
江戸川区|南葛西4丁目,191702.32272426406,1,263.28151675305236,荒川
江戸川区|南葛西4丁目,191702.32272426406,2,190115.03181244945,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,76.39653223250882,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,0.000578383530873415,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,601.7492885941768,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,628.9569034287896,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,472.19029616792056,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,288.6303478803565,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,311.03417955461686,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,366.2807972654916,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,6753.913408543467,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,0.4219596484583385,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,26.583695759329814,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,13.055852519147582,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,997.3453908395496,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,919.6981005476936,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,523.4753653127786,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,14.689625164780066,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,12404.707276303314,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,787.8170668461158,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,71.24634603602749,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,339.7029606996802,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,157.1917602759853,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,498.3626211762792,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,392.6594513992625,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,26.584105674917403,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,1875.1811957869113,荒川
江戸川区|南葛西5丁目,282609.5918159736,1,547.5577296270123,荒川
江戸川区|南葛西5丁目,282609.5918159736,2,174326.94280159532,荒川
江戸川区|南葛西5丁目,282609.5918159736,2,104.23631560042995,荒川
