key,ward,town,pop,households,市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,ward_c,town_c,violent_r7,burglary_r7,serious_r7,daily,serious_r6,serious,serious_rate,daily_rate,serious_score,daily_score,safety_score,tk_coverage,tk_flood_ratio,tk_mean_depth,tk_max_depth,tk_mean_elev,tk_min_elev,tk_below_sea,tk_main_basin,tk_main_basin_ratio,tk_basins,ts_flood_ratio,ts_mean_depth,ts_max_depth,ts_exposure,liq_points,liq_small,liq_mid,liq_large,liq_pl,liq_pl_raw,liq_covered,liq_thin,liq_history,liq_1923,liq_2011,collapse_flow_ratio,collapse_erosion_ratio,collapse_ratio,collapse_zone,nat_ratio,nat_exposure,nat_main_rank,nat_main_label,nat_main_ratio,nat_max_rank,nat_max_label,nat_max_ratio,nat_main_river,nat_rivers,nat_covered,tokyo_exposure,flood_exposure,flood_source,flood_score,tide_exposure,tide_score,ground_score,elev_score,below_sea_flag,visitor_rate,business_area_flag
墨田区|墨田2丁目,墨田区,墨田二丁目,4047.0,2266.0,墨田区墨田２丁目,32.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,2.0,1.0,1.0,0.0,2.0,墨田区,墨田２丁目,3.0,1.0,4.0,7.0,2.0,6.0,0.7654513436375033,1.8390210021122986,31.529726118904478,50.16700066800267,38.05277221108884,True,0.9174412247129579,0.4622884386174017,0.94,0.056730453799890654,0.0,False,隅田川・新河岸川流域,1.0,隅田川・新河岸川流域,1.0,3.939884877027734,4.63,3.939884877027734,6.0,0.0,3.0,3.0,13.389628128304548,15.0,True,False,False,False,False,0.2237216481993099,0.0,0.2237216481993099,True,1.0,4.434782433444124,3.0,3.0〜5.0m未満,0.8544206678995419,4.0,5.0〜10.0m未満,0.13258016185586582,荒川,荒川,True,0.42412247129579006,4.434782433444124,国管理河川,3.373413493653975,3.939884877027734,3.5070140280561124,9.41686367218282,8.550434201736808,False,1.2354830738818878,False
墨田区|墨田3丁目,墨田区,墨田三丁目,3796.0,2186.0,墨田区墨田３丁目,14.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,墨田区,墨田３丁目,4.0,2.0,6.0,2.0,6.0,12.0,1.4071270803388396,0.86152898355739,11.088844355377422,91.01536406145625,39.063126252505015,True,0.9758155230596175,0.5120576368876081,1.09,-0.15685601799775029,-1.11,True,隅田川・新河岸川流域,0.7193083573487031,隅田川・新河岸川流域|江東内部河川流域,1.0,4.142879944482998,4.78,4.142879944482998,,,,,,,False,False,True,False,False,0.3116513089641935,0.0,0.3116513089641935,True,1.0,4.289187858836044,3.0,3.0〜5.0m未満,0.9173748974756905,4.0,5.0〜10.0m未満,0.0826251025246075,荒川,荒川,True,0.499673790776153,4.289187858836044,国管理河川,3.64061456245825,4.142879944482998,2.6052104208416833,,6.880427521710086,True,0.0,False
墨田区|墨田4丁目,墨田区,墨田四丁目,4864.0,2662.0,墨田区墨田４丁目,15.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,墨田区,墨田４丁目,2.0,0.0,2.0,5.0,1.0,3.0,0.4137240498724835,1.2257244784310046,73.04609218436873,77.55511022044088,74.62424849699399,True,0.8762527233115468,0.5345648930880159,1.09,0.32569498910675376,-1.12,False,隅田川・新河岸川流域,0.6424664346096469,隅田川・新河岸川流域|江東内部河川流域,0.5443968528375485,3.914735188509874,4.79,2.131169516317182,1.0,0.0,0.0,1.0,12.372341675478793,20.0,True,True,True,False,True,0.5222510564803373,0.0,0.5222510564803373,True,0.58050086801099,3.6168860873802555,4.0,5.0〜10.0m未満,0.3699664615246198,4.0,5.0〜10.0m未満,0.3699664615246198,荒川,荒川,True,0.4684139433551198,3.6168860873802555,国管理河川,11.957247828991315,2.131169516317182,14.696058784235136,14.893617021276595,10.053440213760855,False,0.0,False
墨田区|墨田5丁目,墨田区,墨田五丁目,2826.0,1631.0,墨田区墨田５丁目,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,墨田区,墨田５丁目,1.0,1.0,2.0,9.0,2.0,4.0,0.7491244486071712,2.99490195220702,32.89913159652639,20.40748162992652,28.527054108216433,True,0.8433388157894737,0.4250024378352023,0.94,0.6330879934210526,0.0,False,隅田川・新河岸川流域,1.0,隅田川・新河岸川流域,0.5855351363329064,3.4726804946150778,4.51,2.0333764468550646,8.0,0.0,5.0,3.0,12.711702502643638,13.75,True,False,True,False,False,0.5720831579018274,0.0,0.5720831579018274,True,0.6369773277078461,4.214716603228606,4.0,5.0〜10.0m未満,0.47996858355370553,4.0,5.0〜10.0m未満,0.47996858355370553,荒川,荒川,True,0.3584210526315789,4.214716603228606,国管理河川,4.108216432865731,2.0333764468550646,15.764863059452239,10.91410559495666,12.491649966599866,False,0.0,False
墨田区|押上1丁目,墨田区,押上一丁目,2332.0,1526.0,墨田区押上１丁目,124.0,1.0,0.0,1.0,11.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,15.0,29.0,12.0,5.0,0.0,0.0,12.0,墨田区,押上１丁目,12.0,0.0,12.0,17.0,4.0,16.0,2.5636095147195994,5.976894795886089,4.342017368069472,4.976619906479626,4.564128256513026,True,0.6041317699609157,0.3629297597042514,3.53,0.6717811278615298,-0.49,False,隅田川・新河岸川流域,0.967652495378928,隅田川・新河岸川流域|江東内部河川流域,0.9523550541758368,2.9111318681318683,4.98,2.77243114798773,1.0,1.0,0.0,0.0,6.539008342145459,2.5,True,True,True,True,False,0.0,0.0,0.0,False,0.997245063405274,1.9737479323433136,2.0,0.5〜3.0m未満,0.8067623262074594,4.0,5.0〜10.0m未満,0.0009931231607092114,荒川,荒川,True,0.2192573981016192,1.9737479323433136,国管理河川,22.645290581162325,2.77243114798773,9.686038744154976,61.347517730496456,12.758851035404142,False,23.58490566037736,True
墨田区|押上2丁目,墨田区,押上二丁目,3723.0,2137.0,墨田区押上２丁目,29.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,墨田区,押上２丁目,3.0,0.0,3.0,18.0,0.0,3.0,0.5100297279588974,4.376455507370444,58.48363393453574,8.884435537742151,41.123914495657985,True,0.7938209331651954,0.5121842732327244,4.4,0.11532156368221941,-1.85,False,隅田川・新河岸川流域,0.6894360603653693,隅田川・新河岸川流域|江東内部河川流域,0.994790099205104,3.5142445620223395,7.75,3.4959356964852004,5.0,3.0,2.0,0.0,6.37386071806234,5.5,True,False,True,False,False,0.0,0.0,0.0,False,1.0,2.385403620971852,2.0,0.5〜3.0m未満,0.7268245557076886,4.0,5.0〜10.0m未満,0.005931101080333507,荒川,荒川,True,0.4065825977301387,2.385403620971852,国管理河川,19.338677354709418,3.4959356964852004,6.279225116900468,65.13002364066193,8.851035404141616,False,1.0744023636852,False
墨田区|押上3丁目,墨田区,押上三丁目,4434.0,2397.0,墨田区押上３丁目,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,墨田区,押上３丁目,0.0,0.0,0.0,3.0,4.0,4.0,0.5345044858644806,0.9468068353363689,54.74281897127589,88.34335337341349,66.50300601202404,True,0.977107761027359,0.6098057142857143,1.35,-0.6022445561139028,-1.52,True,江東内部河川流域,0.9794285714285714,江東内部河川流域|隅田川・新河岸川流域,1.0,4.049815668202765,5.0,4.049815668202765,2.0,0.0,2.0,0.0,9.279256256609095,10.0,True,True,False,False,False,0.0,0.0,0.0,False,1.0,3.356209205858081,3.0,3.0〜5.0m未満,0.713870757934297,3.0,3.0〜5.0m未満,0.713870757934297,荒川,荒川,True,0.5958458961474037,3.356209205858081,国管理河川,13.72745490981964,4.049815668202765,2.972611890447562,29.905437352245862,4.041416165664663,True,0.0,False
墨田区|京島1丁目,墨田区,京島一丁目,7312.0,3834.0,墨田区京島１丁目,50.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,9.0,2.0,0.0,0.0,0.0,7.0,墨田区,京島１丁目,3.0,0.0,3.0,23.0,6.0,9.0,0.6477694597690944,3.0641354608003164,41.883767535070135,19.539078156312627,34.06312625250501,True,0.9008304836345872,0.35474511930585684,1.68,-0.47313141182217877,-3.01,True,江東内部河川流域,1.0,江東内部河川流域,0.993314220724029,3.9441592505854803,6.59,3.9177894724067865,1.0,1.0,0.0,0.0,6.539008342145459,2.5,True,True,False,False,False,0.0,0.0,0.0,False,1.0,3.3421428174727903,3.0,3.0〜5.0m未満,0.707619026859544,3.0,3.0〜5.0m未満,0.707619026859544,荒川,荒川,True,0.31956521739130433,3.3421428174727903,国管理河川,13.827655310621243,3.9177894724067865,3.64061456245825,61.347517730496456,4.843019372077488,True,1.5043763676148798,False
墨田区|京島2丁目,墨田区,京島二丁目,1853.0,1070.0,墨田区京島２丁目,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,墨田区,京島２丁目,0.0,0.0,0.0,3.0,5.0,5.0,1.1544772856042174,1.8519148028605705,15.664662658650636,49.79959919839679,27.61189044756179,True,0.94141689373297,0.4256584659913169,0.99,-0.5776839237057221,-1.36,True,江東内部河川流域,1.0,江東内部河川流域,0.9956558182903853,4.009907894736842,4.78,3.9924881262032867,1.0,0.0,0.0,1.0,12.372341675478793,20.0,True,True,False,False,False,0.0,0.0,0.0,False,1.0,3.0758642209276363,3.0,3.0〜5.0m未満,0.5892729870790016,3.0,3.0〜5.0m未満,0.5892729870790016,荒川,荒川,True,0.4007220708446866,3.0758642209276363,国管理河川,15.030060120240481,3.9924881262032867,3.173012692050768,14.893617021276595,4.208416833667335,True,0.5396654074473827,False
墨田区|京島3丁目,墨田区,京島三丁目,4158.0,2356.0,墨田区京島３丁目,30.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,1.0,0.0,0.0,4.0,墨田区,京島３丁目,2.0,0.0,2.0,16.0,2.0,4.0,0.5621477724237698,3.596469546853115,50.835003340013365,13.627254509018035,37.812291249165,True,0.992507204610951,0.6235656213704994,1.09,-1.0123054755043228,-1.59,True,江東内部河川流域,1.0,江東内部河川流域,1.0,4.446732782369146,5.05,4.446732782369146,2.0,0.0,1.0,1.0,11.779256256609095,15.0,True,True,False,False,False,0.0,0.0,0.0,False,1.0,3.9616873665256684,3.0,3.0〜5.0m未満,0.9829721629006489,3.0,3.0〜5.0m未満,0.9829721629006489,荒川,荒川,True,0.618893371757925,3.9616873665256684,国管理河川,8.249832999331998,4.446732782369146,1.4696058784235138,18.5973207249803,2.338009352037408,True,0.24050024050024052,False
墨田区|文花1丁目,墨田区,文花一丁目,5189.0,2900.0,墨田区文花１丁目,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,4.0,2.0,0.0,0.0,6.0,墨田区,文花１丁目,1.0,0.0,1.0,14.0,2.0,3.0,0.39260797299454464,2.6508024004619783,76.08550434201736,26.553106212424847,58.74916499665998,True,0.525709219858156,0.27473018549747047,1.43,-4.4326241134751613e-05,-1.54,True,江東内部河川流域,1.0,江東内部河川流域,0.9687345474312126,3.4298599915146375,4.96,3.322623866632355,32.0,17.0,11.0,4.0,7.341677206659893,7.265625,True,False,False,False,False,0.0,0.0,0.0,False,0.9999999999996746,2.1707357142717423,2.0,0.5〜3.0m未満,0.8102188124450784,3.0,3.0〜5.0m未満,0.18810866549426639,荒川,荒川,True,0.14442819148936167,2.1707357142717423,国管理河川,21.008684034736138,3.322623866632355,7.014028056112225,46.76910953506698,7.8156312625250495,True,0.3854307188282906,False
墨田区|文花2丁目,墨田区,文花二丁目,2457.0,1434.0,墨田区文花２丁目,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,墨田区,文花２丁目,0.0,0.0,0.0,3.0,1.0,1.0,0.41257812459524523,1.5133592298059864,73.1128924515698,64.22845691382766,70.00334001336006,True,0.6738376127689105,0.4724304840370752,1.17,-0.6872519083969466,-1.92,True,江東内部河川流域,1.0,江東内部河川流域,0.9816601037568772,4.114620462046204,5.37,4.039158749692447,,,,,,,False,False,False,False,False,0.0,0.0,0.0,False,1.0,3.2621379594408997,3.0,3.0〜5.0m未満,0.6720613153071856,3.0,3.0〜5.0m未満,0.6720613153071856,荒川,荒川,True,0.31834142956280365,3.2621379594408997,国管理河川,14.094856379425519,4.039158749692447,3.0394121576486306,,3.5070140280561124,True,0.8140008140008139,False
墨田区|文花3丁目,墨田区,文花三丁目,2680.0,1278.0,墨田区文花３丁目,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,墨田区,文花３丁目,1.0,0.0,1.0,2.0,2.0,3.0,0.6478907805962036,1.1341378198316527,41.850367401469605,81.39612558450234,55.69138276553106,True,0.9677018633540373,0.4767522464698331,1.08,-1.0324844720496895,-1.69,True,江東内部河川流域,1.0,江東内部河川流域,0.9989351575844889,4.467458432304038,5.14,4.462701293075788,,,,,,,False,False,False,False,False,0.0,0.0,0.0,False,0.9999999999993583,3.999598958057194,3.0,3.0〜5.0m未満,0.9998217591358901,3.0,3.0〜5.0m未満,0.9998217591358901,荒川,荒川,True,0.46135403726708074,3.999598958057194,国管理河川,7.247828991315965,4.462701293075788,1.2692050768203071,,2.171008684034736,True,0.373134328358209,False
